ano,dia
10792,42
10792,42
10792,43
10792,43
10792,45
10792,45
10792,46
10793,15
10793,17
10793,19
10793,20
10793,22
10793,44
10793,44
10793,47
10793,50
10794,1
10794,8
10794,11
10794,15
10794,17
10794,21
10794,21
10794,25
10794,44
10794,47
10795,2
10795,12
10795,41
10795,42
10795,47
10795,48
10796,2
10796,4
10796,7
10796,14
10796,27
10796,27
10796,28
10796,29
10797,3
10797,4
10797,5
10797,6
10797,19
10797,21
10797,24
10797,27
10797,37
10797,41
10797,43
10797,47
10798,1
10798,4
10798,19
10798,23
10798,23
10798,35
10799,3
10799,9
10799,10
10799,21
10799,25
10799,28
10799,49
10800,5
10800,8
10800,11
10800,12
10800,17
10800,17
10800,21
10800,29
10800,33
10800,41
10801,1
10801,20
10801,30
10801,30
10801,31
10801,33
10801,36
10801,37
10801,37
10801,37
10801,45
10801,46
10802,5
10802,10
10802,10
10802,11
10802,17
10802,22
10802,22
10802,25
10802,26
10802,36
10802,42
10802,42
10802,44
10802,45
10803,7
10803,20
10803,21
10803,23
10803,37
10803,38
10803,40
10803,44
10803,44
10804,11
10804,13
10804,16
10804,17
10804,18
10804,19
10804,24
10804,30
10804,43
10804,43
10804,50
10805,1
10805,14
10805,19
10805,22
10805,28
10805,28
10806,3
10806,10
10806,16
10806,19
10806,23
10806,23
10806,25
10806,26
10806,26
10806,32
10806,32
10806,37
10806,41
10806,43
10806,43
10806,47
10806,47
10806,50
10807,6
10807,9
10807,16
10807,17
10807,20
10807,27
10807,41
10807,46
10807,48
10808,12
10808,16
10808,18
10808,19
10808,26
10808,26
10808,28
10808,31
10808,34
10808,40
10808,43
10809,2
10809,6
10809,9
10809,10
10809,12
10809,16
10809,20
10809,21
10809,29
10809,29
10809,30
10809,30
10809,31
10809,33
10809,35
10809,38
10809,48
10809,50
10810,8
10810,11
10810,18
10810,21
10810,21
10810,26
10810,31
10810,40
10810,45
10811,6
10811,21
10811,25
10812,14
10812,14
10812,15
10812,18
10812,21
10812,22
10812,30
10812,42
10812,47
10812,47
10813,2
10813,4
10813,4
10813,7
10813,7
10813,8
10813,11
10813,26
10813,34
10813,42
10813,46
10814,4
10814,6
10814,7
10814,16
10814,20
10814,26
10814,27
10814,28
10814,31
10814,32
10814,32
10814,41
10814,48
10815,10
10815,33
10815,35
10815,40
10815,44
10816,9
10816,10
10816,12
10816,18
10816,41
10816,46
10817,1
10817,14
10817,16
10817,21
10817,21
10817,29
10817,43
10818,7
10818,9
10818,12
10818,22
10818,24
10818,32
10818,33
10818,47
10819,10
10819,13
10819,16
10819,19
10819,20
10819,20
10819,26
10819,30
10819,35
10820,7
10820,8
10820,14
10820,21
10820,22
10820,22
10820,26
10820,31
10820,34
10820,37
10821,2
10821,3
10821,7
10821,8
10821,12
10821,14
10821,14
10821,35
10821,38
10821,39
10821,44
10822,5
10822,6
10822,10
10822,18
10822,20
10822,26
10822,39
10822,40
10822,44
10822,48
10823,4
10823,13
10823,23
10823,28
10823,33
10823,36
10823,42
10823,47
10824,5
10824,6
10824,7
10824,14
10824,17
10824,22
10824,24
10824,40
10824,43
10824,43
10824,45
10825,23
10825,24
10825,26
10825,27
10825,30
10825,31
10825,35
10825,37
10825,38
10825,39
10825,44
10825,44
10825,50
10826,13
10826,18
10826,20
10826,28
10826,31
10826,39
10826,46
10826,48
10826,48
10826,48
10826,48
10827,6
10827,8
10827,20
10827,22
10827,23
10827,32
10827,39
10827,39
10827,40
10827,43
10827,46
10827,46
10827,47
10827,49
10828,1
10828,1
10828,3
10828,3
10828,5
10828,6
10828,15
10828,19
10828,22
10828,23
10828,24
10828,25
10828,34
10828,35
10828,37
10828,37
10828,43
10828,45
10828,49
10829,3
10829,5
10829,7
10829,19
10829,22
10829,24
10829,26
10829,28
10829,31
10829,35
10829,36
10829,37
10829,40
10830,5
10830,6
10830,14
10830,16
10830,17
10830,17
10830,20
10830,22
10830,28
10830,29
10830,32
10830,35
10830,36
10831,10
10831,13
10831,13
10831,22
10831,30
10831,31
10831,34
10831,36
10831,37
10831,43
10831,44
10831,47
10831,50
10832,1
10832,13
10832,23
10832,24
10832,25
10832,29
10832,43
10833,10
10833,11
10833,20
10833,20
10833,22
10833,23
10833,23
10833,37
10833,38
10833,41
10833,48
10834,4
10834,6
10834,7
10834,10
10834,13
10834,30
10834,39
10834,39
10834,39
10834,40
10834,41
10834,50
10835,3
10835,12
10835,18
10835,25
10835,27
10835,27
10835,36
10835,39
10835,42
10835,42
10835,46
10836,2
10836,9
10836,20
10836,35
10836,39
10836,44
10836,48
10836,49
10837,14
10837,16
10837,19
10837,23
10837,25
10837,31
10837,46
10837,46
10837,49
10838,4
10838,13
10838,13
10838,14
10838,15
10838,16
10838,21
10838,45
10838,46
10839,11
10839,25
10839,48
10840,7
10840,16
10840,17
10840,20
10840,22
10840,33
10840,44
10840,46
10841,1
10841,2
10841,7
10841,7
10841,8
10841,9
10841,18
10841,21
10841,24
10841,35
10841,35
10841,41
10842,7
10842,7
10842,10
10842,20
10842,23
10842,28
10842,34
10842,42
10842,43
10843,3
10843,6
10843,6
10843,7
10843,9
10843,17
10843,25
10843,30
10843,41
10843,45
10843,46
10843,49
10844,1
10844,7
10844,10
10844,23
10844,26
10844,29
10844,30
10844,30
10844,31
10844,38
10844,43
10844,47
10844,48
10845,6
10845,11
10845,17
10845,39
10845,40
10845,41
10845,41
10845,41
10845,48
10846,4
10846,8
10846,11
10846,11
10846,13
10846,14
10846,26
10846,26
10846,32
10846,33
10846,35
10847,4
10847,6
10847,9
10847,15
10847,30
10847,37
10848,1
10848,2
10848,3
10848,8
10848,9
10848,11
10848,16
10848,17
10848,18
10848,24
10848,34
10848,38
10848,38
10848,39
10848,43
10848,44
10848,47
10849,1
10849,2
10849,5
10849,5
10849,10
10849,15
10849,15
10849,26
10849,27
10849,32
10849,33
10849,38
10849,38
10849,41
10849,47
10850,12
10850,18
10850,21
10850,32
10850,44
10850,48
10851,5
10851,6
10851,18
10851,19
10851,21
10851,24
10851,30
10851,37
10851,38
10851,42
10851,45
10852,1
10852,5
10852,18
10852,22
10852,24
10852,25
10852,32
10852,32
10852,33
10852,36
10852,39
10852,45
10852,46
10852,49
10853,5
10853,6
10853,12
10853,14
10853,20
10853,21
10853,29
10853,41
10853,47
10854,1
10854,6
10854,7
10854,8
10854,12
10854,13
10854,26
10854,28
10854,30
10854,37
10854,43
10854,49
10855,7
10855,7
10855,11
10855,21
10855,24
10855,34
10855,38
10855,43
10855,44
10855,46
10855,48
10856,2
10856,4
10856,6
10856,11
10856,13
10856,14
10856,30
10856,38
10856,42
10856,47
10857,6
10857,7
10857,17
10857,30
10857,43
10858,6
10858,8
10858,9
10858,19
10858,22
10858,26
10858,44
10858,49
10859,2
10859,7
10859,13
10859,14
10859,27
10859,37
10859,39
10859,47
10859,50
10860,15
10860,21
10860,27
10860,28
10860,29
10860,30
10860,36
10861,4
10861,12
10861,24
10861,28
10861,31
10861,41
10862,10
10862,11
10862,15
10862,22
10862,25
10862,26
10862,33
10862,37
10862,42
10863,3
10863,6
10863,11
10863,18
10863,22
10863,34
10863,38
10863,48
10864,2
10864,31
10864,46
10864,48
10865,3
10865,7
10865,7
10865,14
10865,18
10865,20
10865,22
10865,39
10865,43
10865,50
10866,1
10866,6
10866,7
10866,10
10866,17
10866,19
10866,33
10866,36
10866,47
10867,3
10867,14
10867,17
10867,23
10867,26
10867,26
10867,31
10867,36
10867,37
10867,40
10867,50
10868,1
10868,8
10868,11
10868,19
10868,21
10868,21
10868,26
10868,28
10868,34
10868,48
10869,4
10869,10
10869,13
10869,28
10869,28
10869,29
10869,31
10869,32
10869,38
10869,42
10870,1
10870,4
10870,12
10870,16
10870,18
10870,19
10870,31
10870,41
10870,45
10870,47
10870,47
10871,9
10871,11
10871,12
10871,29
10871,33
10871,42
10871,49
10872,9
10872,10
10872,11
10872,25
10872,26
10872,32
10872,46
10872,47
10872,48
10873,4
10873,7
10873,15
10873,19
10873,27
10873,30
10873,36
10873,38
10873,47
10874,1
10874,3
10874,9
10874,11
10874,20
10874,30
10874,37
10875,1
10875,5
10875,8
10875,25
10875,28
10875,40
10875,46
10875,49
10875,50
10876,14
10876,20
10876,20
10876,24
10876,27
10876,27
10876,27
10876,28
10876,31
10876,32
10876,42
10876,43
10876,48
10877,2
10877,5
10877,20
10877,29
10877,31
10877,43
10877,45
10878,15
10878,18
10878,24
10878,33
10878,44
10879,6
10879,6
10879,11
10879,14
10879,22
10879,29
10879,34
10879,36
10879,44
10879,49
10880,5
10880,8
10880,15
10880,16
10880,27
10880,32
10880,33
10880,37
10880,38
10880,42
10880,42
10880,43
10880,45
10880,46
10881,1
10881,1
10881,2
10881,9
10881,15
10881,21
10881,26
10881,27
10881,27
10881,27
10881,35
10881,42
10881,48
10882,3
10882,3
10882,3
10882,5
10882,12
10882,12
10882,14
10882,20
10882,25
10882,28
10882,34
10882,36
10882,44
10882,47
10882,50
10883,2
10883,2
10883,8
10883,12
10883,16
10883,17
10883,20
10883,21
10883,22
10883,30
10883,35
10883,37
10883,40
10883,42
10883,44
10883,47
10883,48
10884,1
10884,3
10884,7
10884,11
10884,14
10884,18
10884,33
10884,39
10885,5
10885,5
10885,6
10885,9
10885,13
10885,19
10885,22
10885,35
10885,44
10885,46
10885,49
10886,2
10886,5
10886,8
10886,8
10886,10
10886,12
10886,18
10886,32
10886,35
10886,37
10886,38
10886,39
10886,39
10886,41
10886,45
10886,49
10887,1
10887,4
10887,8
10887,10
10887,19
10887,20
10887,22
10887,25
10887,25
10887,29
10887,29
10887,30
10887,38
10887,42
10887,46
10887,50
10888,5
10888,19
10888,35
10888,42
10888,43
10888,43
10888,50
10889,9
10889,10
10889,11
10889,21
10889,34
10889,42
10889,44
10889,49
10890,5
10890,9
10890,15
10890,30
10890,39
10890,40
10890,41
10890,44
10890,48
10891,1
10891,3
10891,13
10891,14
10891,23
10891,23
10891,38
10891,38
10891,44
10892,16
10892,21
10892,23
10892,23
10892,24
10892,24
10892,24
10892,32
10892,33
10892,34
10892,38
10892,41
10892,43
10893,12
10893,15
10893,22
10893,26
10893,28
10893,32
10893,35
10893,38
10893,39
10893,44
10893,47
10894,10
10894,25
10894,28
10894,32
10894,33
10894,42
10894,48
10895,4
10895,4
10895,4
10895,6
10895,14
10895,26
10895,32
10895,35
10895,44
10896,1
10896,4
10896,7
10896,11
10896,15
10896,22
10896,23
10896,25
10896,48
10896,48
10896,49
10897,1
10897,4
10897,6
10897,11
10897,12
10897,18
10897,19
10897,19
10897,23
10897,25
10897,29
10897,29
10897,34
10897,35
10897,45
10898,5
10898,14
10898,19
10898,38
10898,45
10898,50
10899,1
10899,2
10899,3
10899,5
10899,6
10899,19
10899,30
10899,31
10899,35
10899,39
10899,45
10899,49
10899,49
10900,2
10900,2
10900,5
10900,7
10900,11
10900,13
10900,14
10900,28
10900,28
10900,28
10900,34
10900,35
10900,38
10900,40
10901,6
10901,15
10901,20
10901,33
10901,39
10901,41
10901,50
10902,2
10902,6
10902,17
10902,17
10902,18
10902,24
10902,29
10902,34
10902,38
10902,46
10902,48
10903,4
10903,5
10903,7
10903,12
10903,12
10903,15
10903,17
10903,17
10903,24
10903,24
10903,33
10903,42
10903,42
10903,49
10904,1
10904,12
10904,15
10904,23
10904,25
10904,25
10904,26
10904,29
10904,31
10904,35
10904,46
10904,47
10904,50
10905,6
10905,14
10905,28
10905,34
10905,39
10906,6
10906,15
10906,16
10906,18
10906,35
10906,42
10906,43
10907,3
10907,13
10907,15
10907,15
10907,21
10907,21
10907,36
10907,38
10907,42
10908,5
10908,7
10908,15
10908,21
10908,23
10908,26
10908,26
10908,30
10908,30
10908,31
10908,38
10908,38
10908,43
10908,50
10909,6
10909,7
10909,8
10909,18
10909,26
10909,28
10909,33
10909,35
10909,35
10909,37
10910,1
10910,2
10910,7
10910,8
10910,15
10910,30
10910,40
10910,48
10911,4
10911,12
10911,16
10911,22
10911,22
10911,31
10911,34
10911,37
10911,49
10911,49
10911,49
10911,49
10911,50
10912,1
10912,26
10912,29
10912,32
10912,33
10912,33
10912,40
10912,46
10912,46
10912,48
10913,4
10913,6
10913,6
10913,12
10913,14
10913,36
10913,49
10914,3
10914,20
10914,21
10914,24
10914,25
10914,28
10914,38
10914,46
10915,5
10915,6
10915,7
10915,8
10915,11
10915,18
10915,23
10915,28
10915,35
10915,40
10916,5
10916,9
10916,12
10916,15
10916,20
10916,20
10916,23
10916,24
10916,24
10916,25
10916,28
10916,35
10916,38
10917,7
10917,9
10917,15
10917,30
10917,35
10917,37
10917,39
10917,40
10917,42
10917,48
10918,11
10918,13
10918,18
10918,24
10918,31
10918,31
10918,39
10918,45
10918,46
10919,3
10919,6
10919,8
10919,12
10919,13
10919,18
10919,21
10919,22
10919,33
10919,38
10919,41
10919,49
10920,1
10920,1
10920,2
10920,7
10920,9
10920,9
10920,11
10920,20
10920,22
10920,31
10920,41
10920,49
10921,1
10921,4
10921,8
10921,19
10921,21
10921,44
10921,44
10921,45
10921,45
10922,6
10922,15
10922,17
10922,22
10922,26
10922,34
10922,42
10922,44
10922,45
10922,48
10922,49
10922,50
10923,17
10923,20
10923,21
10923,34
10923,37
10923,40
10923,49
10924,6
10924,6
10924,7
10924,11
10924,12
10924,12
10924,14
10924,15
10924,16
10924,20
10924,23
10924,24
10924,24
10924,29
10924,29
10924,32
10924,37
10924,44
10924,50
10925,8
10925,11
10925,12
10925,13
10925,28
10925,43
10925,44
10926,9
10926,11
10926,12
10926,15
10926,22
10926,26
10926,27
10926,30
10926,44
10927,5
10927,7
10927,10
10927,11
10927,13
10927,21
10927,29
10927,31
10927,34
10928,20
10928,24
10928,30
10928,31
10928,40
10928,45
10928,48
10929,5
10929,17
10929,21
10929,21
10929,21
10929,32
10929,33
10929,38
10929,40
10929,43
10929,49
10930,5
10930,5
10930,9
10930,19
10930,23
10930,28
10930,29
10930,30
10930,33
10930,36
10930,44
10930,49
10931,8
10931,17
10931,18
10931,23
10931,24
10931,32
10932,5
10932,21
10932,30
10932,34
10932,36
10932,37
10932,42
10932,47
10933,5
10933,9
10933,9
10933,11
10933,12
10933,23
10933,34
10933,34
10933,37
10933,37
10933,38
10933,41
10934,12
10934,25
10934,25
10934,25
10934,25
10934,28
10934,41
10934,43
10934,47
10935,3
10935,6
10935,6
10935,9
10935,10
10935,17
10935,19
10935,22
10935,35
10935,42
10936,4
10936,14
10936,18
10936,22
10936,32
10936,38
10936,39
10936,41
10936,50
10937,3
10937,15
10937,16
10937,17
10937,20
10937,26
10937,28
10937,30
10937,32
10937,35
10937,36
10937,36
10937,36
10938,4
10938,4
10938,7
10938,15
10938,21
10938,31
10938,35
10938,47
10939,9
10939,16
10939,19
10939,24
10939,30
10939,36
10939,36
10939,42
10939,44
10940,3
10940,9
10940,9
10940,10
10940,10
10940,15
10940,31
10940,39
10940,42
10941,2
10941,7
10941,9
10941,9
10941,12
10941,24
10941,31
10941,31
10941,32
10941,34
10941,34
10941,37
10941,42
10941,46
10941,49
10941,50
10942,18
10942,20
10942,21
10942,27
10942,32
10942,45
10942,45
10942,50
10943,23
10943,29
10943,32
10943,35
10943,41
10943,45
10944,16
10944,30
10944,32
10944,34
10944,40
10944,42
10944,44
10944,48
10944,50
10945,10
10945,11
10945,30
10945,40
10945,45
10945,48
10946,4
10946,15
10946,16
10946,24
10946,33
10946,41
10946,41
10946,48
10947,1
10947,2
10947,8
10947,13
10947,14
10947,15
10947,16
10947,18
10947,18
10947,22
10947,24
10947,33
10947,36
10947,45
10948,1
10948,9
10948,23
10948,26
10948,38
10948,38
10948,42
10948,42
10948,44
10948,48
10948,49
10949,3
10949,7
10949,17
10949,17
10949,24
10949,31
10949,32
10949,38
10949,38
10949,48
10949,49
10950,1
10950,2
10950,3
10950,10
10950,11
10950,15
10950,18
10950,34
10950,34
10950,34
10950,37
10950,39
10950,41
10950,46
10951,1
10951,6
10951,8
10951,12
10951,17
10951,19
10951,37
10951,48
10952,3
10952,3
10952,3
10952,6
10952,13
10952,17
10952,22
10952,25
10952,30
10952,39
10952,41
10952,45
10952,46
10952,48
10953,3
10953,11
10953,18
10953,20
10953,23
10953,23
10953,26
10953,28
10953,31
10953,32
10953,41
10953,47
10954,20
10954,24
10954,24
10954,28
10954,30
10954,45
10954,48
10954,50
10955,3
10955,3
10955,14
10955,16
10955,17
10955,20
10955,22
10955,31
10955,32
10955,32
10955,34
10955,35
10955,35
10955,39
10955,40
10955,45
10955,46
10956,1
10956,17
10956,18
10956,20
10956,24
10956,35
10956,39
10956,44
10956,44
10956,45
10956,46
10956,48
10957,14
10957,18
10957,18
10957,25
10957,25
10957,38
10957,49
10958,4
10958,5
10958,6
10958,9
10958,10
10958,10
10958,22
10958,24
10958,26
10958,31
10959,6
10959,6
10959,15
10959,24
10959,31
10959,38
10959,41
10960,3
10960,4
10960,7
10960,9
10960,28
10960,34
10960,35
10960,35
10960,36
10960,40
10960,40
10960,41
10960,42
10961,2
10961,2
10961,4
10961,8
10961,9
10961,24
10961,27
10961,29
10962,19
10962,27
10962,28
10962,31
10962,36
10962,37
10962,39
10962,43
10962,50
10963,2
10963,9
10963,11
10963,15
10963,15
10963,16
10963,18
10963,23
10963,29
10963,30
10963,31
10963,31
10963,39
10963,40
10964,5
10964,17
10964,25
10964,27
10964,43
10964,48
10965,1
10965,6
10965,9
10965,14
10965,18
10965,19
10965,20
10965,20
10965,25
10965,34
10965,39
10965,41
10965,42
10965,46
10966,6
10966,9
10966,19
10966,30
10966,30
10966,42
10966,45
10966,47
10966,48
10967,5
10967,6
10967,27
10967,28
10967,31
10967,33
10967,44
10967,45
10967,47
10967,49
10968,5
10968,6
10968,24
10968,25
10968,29
10969,16
10969,17
10969,22
10969,26
10969,27
10969,32
10969,33
10969,49
10970,2
10970,4
10970,6
10970,9
10970,11
10970,11
10970,13
10970,16
10970,34
10970,38
10970,49
10971,3
10971,3
10971,14
10971,17
10971,18
10971,29
10971,33
10971,43
10971,44
10972,2
10972,8
10972,9
10972,16
10972,18
10972,25
10972,32
10972,35
10972,39
10973,5
10973,9
10973,14
10973,24
10973,27
10973,33
10973,36
10973,40
10973,41
10973,43
10973,49
10974,1
10974,6
10974,7
10974,10
10974,11
10974,14
10974,15
10974,22
10974,31
10974,46
10974,46
10974,46
10975,1
10975,6
10975,11
10975,19
10975,23
10975,26
10975,29
10975,30
10975,45
10976,4
10976,22
10976,27
10976,27
10976,34
10976,49
10977,5
10977,11
10977,18
10977,26
10977,27
10977,34
10977,40
10977,43
10977,44
10978,3
10978,11
10978,12
10978,21
10978,22
10978,27
10978,49
10979,10
10979,11
10979,14
10979,18
10979,18
10979,28
10979,29
10979,33
10980,2
10980,3
10980,4
10980,5
10980,15
10980,17
10980,22
10980,24
10980,29
10980,33
10980,38
10980,45
10981,2
10981,10
10981,13
10981,19
10981,20
10981,25
10981,26
10981,49
10982,1
10982,6
10982,8
10982,9
10982,11
10982,13
10982,23
10982,24
10982,25
10982,37
10982,40
10983,16
10983,20
10983,23
10983,25
10983,31
10983,32
10983,37
10983,47
10984,1
10984,4
10984,6
10984,13
10984,20
10984,21
10984,30
10984,37
10984,37
10984,38
10984,41
10984,42
10985,15
10985,20
10985,25
10985,33
10985,39
10985,39
10985,43
10985,50
10986,5
10986,7
10986,10
10986,15
10986,19
10986,22
10987,4
10987,9
10987,13
10987,14
10987,30
10987,31
10987,31
10987,45
10988,4
10988,8
10988,9
10988,10
10988,15
10988,22
10988,25
10988,27
10988,34
10988,36
10988,39
10988,41
10988,42
10988,44
10989,15
10989,25
10989,28
10989,37
10989,44
10989,49
10990,4
10990,6
10990,7
10990,8
10990,16
10990,17
10990,22
10990,26
10990,28
10990,32
10990,49
10990,50
10991,1
10991,3
10991,8
10991,8
10991,11
10991,12
10991,17
10991,17
10991,29
10991,46
10992,6
10992,31
10992,33
10992,33
10992,38
10992,50
10993,1
10993,4
10993,7
10993,15
10993,21
10993,27
10993,29
10993,30
10993,40
10993,49
10994,2
10994,2
10994,3
10994,6
10994,7
10994,7
10994,15
10994,17
10994,17
10994,19
10994,36
10995,4
10995,7
10995,14
10995,17
10995,19
10995,24
10995,28
10995,35
10995,43
10996,1
10996,10
10996,11
10996,15
10996,38
10996,39
10996,43
10996,45
10996,49
10996,50
10997,3
10997,12
10997,15
10997,20
10997,20
10997,31
10998,4
10998,15
10998,18
10998,23
10998,34
10998,36
10998,42
10999,3
10999,13
10999,36
10999,37
10999,41
10999,45
10999,48
10999,50
11000,12
11000,31
11000,38
11000,43
11001,4
11001,6
11001,17
11001,18
11001,27
11001,28
11001,42
11002,2
11002,18
11002,22
11002,31
11002,34
11002,41
11003,7
11003,10
11003,17
11003,28
11003,28
11003,30
11003,37
11004,1
11004,13
11004,33
11004,36
11004,43
11004,44
11005,2
11005,8
11005,16
11005,18
11005,26
11005,30
11005,33
11005,36
11005,38
11005,38
11005,43
11005,44
11005,47
11006,4
11006,9
11006,11
11006,15
11006,21
11006,27
11006,31
11006,32
11006,39
11007,4
11007,6
11007,9
11007,16
11007,16
11007,18
11007,30
11007,33
11007,40
11007,41
11007,47
11007,50
11008,1
11008,2
11008,13
11008,14
11008,15
11008,19
11008,19
11008,36
11008,39
11008,42
11008,44
11009,11
11009,14
11009,26
11009,27
11009,28
11009,35
11009,37
11009,38
11009,39
11009,40
11009,40
11009,44
11009,48
11009,48
11009,50
11010,4
11010,4
11010,9
11010,12
11010,14
11010,14
11010,16
11010,18
11010,23
11010,31
11010,40
11010,45
11010,50
11011,1
11011,4
11011,4
11011,6
11011,8
11011,8
11011,19
11011,32
11011,32
11011,41
11011,42
11011,45
11012,7
11012,12
11012,37
11012,38
11012,41
11012,49
11013,4
11013,7
11013,9
11013,16
11013,20
11013,22
11013,23
11013,34
11013,42
11013,46
11014,3
11014,11
11014,16
11014,20
11014,21
11014,29
11014,31
11014,31
11015,1
11015,3
11015,3
11015,7
11015,9
11015,11
11015,25
11015,34
11015,34
11015,40
11015,50
11015,50
11016,4
11016,9
11016,10
11016,14
11016,27
11016,30
11016,32
11016,32
11016,32
11016,39
11016,46
11017,1
11017,5
11017,5
11017,9
11017,18
11017,19
11017,20
11017,27
11017,29
11017,30
11017,30
11017,33
11017,42
11017,49
11017,50
11018,3
11018,7
11018,13
11018,14
11018,26
11018,30
11018,34
11018,36
11018,44
11018,44
11018,45
11018,50
11019,20
11019,22
11019,23
11019,24
11019,25
11019,28
11019,40
11019,41
11020,11
11020,17
11020,26
11020,30
11020,34
11020,41
11020,43
11020,45
11021,1
11021,13
11021,17
11021,22
11021,23
11021,26
11021,30
11021,32
11021,33
11021,38
11021,47
11021,49
11022,1
11022,4
11022,8
11022,9
11022,21
11022,21
11022,22
11022,31
11022,35
11022,37
11022,43
11022,49
11022,50
11023,9
11023,9
11023,10
11023,27
11023,46
11023,48
11024,11
11024,25
11024,26
11024,30
11024,36
11024,36
11024,37
11024,47
11025,11
11025,11
11025,12
11025,13
11025,15
11025,19
11025,21
11025,26
11025,30
11026,5
11026,9
11026,11
11026,15
11026,19
11026,21
11026,26
11026,29
11026,37
11026,40
11026,50
11027,2
11027,8
11027,9
11027,15
11027,21
11027,21
11027,28
11027,41
11027,47
11027,49
11028,2
11028,10
11028,11
11028,14
11028,16
11028,23
11028,30
11028,31
11028,37
11028,49
11029,11
11029,13
11029,18
11029,25
11029,28
11029,32
11029,35
11029,38
11029,40
11029,50
11030,6
11030,10
11030,13
11030,32
11030,41
11030,44
11030,44
11030,50
11031,4
11031,5
11031,18
11031,30
11031,41
11032,5
11032,9
11032,18
11032,23
11032,31
11032,35
11032,37
11032,38
11032,38
11032,42
11032,44
11032,45
11032,48
11032,49
11033,7
11033,12
11033,17
11033,24
11033,31
11033,31
11033,39
11033,40
11033,47
11034,2
11034,9
11034,10
11034,15
11034,16
11034,27
11034,49
11035,1
11035,1
11035,2
11035,11
11035,22
11035,22
11035,26
11035,37
11035,37
11035,39
11035,45
11036,16
11036,18
11036,30
11036,32
11036,34
11036,35
11036,36
11036,41
11036,46
11037,10
11037,17
11037,19
11037,28
11037,32
11037,34
11037,38
11037,47
11038,3
11038,6
11038,7
11038,8
11038,10
11038,17
11038,18
11038,25
11038,25
11038,33
11038,38
11038,48
11038,48
11039,2
11039,4
11039,8
11039,15
11039,15
11039,20
11039,23
11039,49
11040,1
11040,10
11040,13
11040,16
11040,21
11040,21
11040,24
11040,25
11040,33
11040,37
11040,43
11040,46
11041,12
11041,18
11041,19
11041,22
11041,33
11041,47
11042,8
11042,10
11042,19
11042,28
11042,29
11042,31
11042,43
11042,48
11043,2
11043,24
11043,28
11043,31
11043,36
11043,36
11043,38
11043,49
11043,49
11044,4
11044,10
11044,20
11044,30
11044,33
11044,33
11044,33
11044,34
11044,36
11044,36
11044,47
11045,5
11045,7
11045,7
11045,8
11045,10
11045,17
11045,48
11046,5
11046,8
11046,8
11046,13
11046,13
11046,15
11046,16
11046,20
11046,24
11046,24
11046,24
11046,35
11046,39
11046,41
11046,45
11046,46
11046,49
11047,6
11047,17
11047,26
11047,33
11047,37
11047,45
11048,2
11048,4
11048,5
11048,6
11048,6
11048,8
11048,15
11048,18
11048,23
11048,24
11048,27
11048,31
11048,31
11048,32
11048,33
11048,37
11048,39
11048,42
11048,45
11049,1
11049,8
11049,13
11049,18
11049,18
11049,19
11049,21
11049,24
11049,28
11049,30
11049,31
11049,40
11049,40
11049,42
11049,45
11049,45
11049,48
11049,50
11050,2
11050,6
11050,8
11050,15
11050,16
11050,17
11050,19
11050,22
11050,24
11050,26
11050,34
11050,35
11050,36
11050,39
11050,44
11050,49
11050,50
11051,1
11051,19
11051,19
11051,24
11051,27
11051,36
11051,37
11051,40
11051,42
11052,9
11052,22
11052,24
11052,27
11052,32
11052,32
11052,36
11052,42
11052,48
11052,50
11053,17
11053,29
11053,31
11053,33
11053,35
11053,41
11053,44
11053,45
11053,48
11053,48
11054,1
11054,5
11054,5
11054,7
11054,12
11054,14
11054,14
11054,15
11054,18
11054,21
11054,21
11054,27
11054,38
11054,40
11054,40
11055,1
11055,14
11055,21
11055,23
11055,27
11055,31
11055,35
11055,35
11055,40
11055,43
11056,2
11056,18
11056,27
11056,39
11057,6
11057,6
11057,9
11057,20
11057,31
11057,33
11057,37
11058,9
11058,11
11058,12
11058,15
11058,18
11058,21
11058,36
11058,36
11058,44
11058,46
11058,47
11059,1
11059,2
11059,7
11059,9
11059,15
11059,15
11059,19
11059,26
11059,27
11059,41
11059,43
11060,3
11060,10
11060,14
11060,16
11060,24
11060,35
11060,36
11060,38
11061,4
11061,14
11061,28
11061,28
11061,33
11061,36
11061,43
11061,48
11062,1
11062,4
11062,16
11062,22
11062,31
11062,39
11062,40
11062,42
11063,4
11063,13
11063,17
11063,24
11063,29
11063,34
11063,34
11063,39
11063,39
11063,41
11063,43
11063,50
11064,15
11064,32
11064,33
11064,35
11064,38
11064,38
11064,47
11064,49
11065,6
11065,10
11065,18
11065,19
11065,19
11065,28
11065,29
11065,31
11065,32
11065,32
11065,36
11065,41
11065,49
11066,7
11066,18
11066,19
11066,20
11066,23
11066,30
11066,37
11066,44
11066,45
11066,46
11067,2
11067,8
11067,30
11067,35
11067,38
11067,39
11067,44
11068,7
11068,17
11068,23
11068,25
11068,28
11068,32
11068,41
11069,7
11069,8
11069,15
11069,16
11069,18
11069,21
11069,26
11069,27
11069,28
11069,33
11069,38
11069,46
11070,15
11070,18
11070,22
11070,24
11070,26
11070,31
11070,33
11070,40
11070,40
11070,43
11071,6
11071,6
11071,6
11071,16
11071,19
11071,20
11071,21
11071,22
11071,25
11071,27
11071,27
11071,36
11071,42
11071,46
11071,49
11071,49
11072,3
11072,4
11072,7
11072,8
11072,9
11072,18
11072,18
11072,19
11072,22
11072,23
11072,29
11072,46
